date,flickr page,full referrer,referrer domain,search term,count
2011-02-18,http://www.flickr.com/photos/bnewendorp/3875948871/,"http://images.google.com/images?q=dave+mirra","images.google.com","dave mirra",2
2011-02-18,http://www.flickr.com/photos/bnewendorp/3459941854/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/3459942628/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/3876740204/,"http://images.google.com/images?q=travis+pastrana+subaru","images.google.com","travis pastrana subaru",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/3876740462/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/3876741386/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4552879027/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4552890589/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4552897579/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4552956357/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4553513018/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4553520250/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4553558554/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4553582708/,"unknown","unknown","",1
2011-02-18,http://www.flickr.com/photos/bnewendorp/4883751614/,"http://images.google.com/images?q=ames+flooded+target","images.google.com","ames flooded target",1
